score,tourney_date
7-6 6-2,19901001
3-6 6-3 6-2,19901001
7-6 2-6 6-3,19901001
7-5 6-0,19901001
6-2 6-0,19901001
W/O,19901001
7-5 6-4,19901001
6-4 6-4,19901001
6-4 6-7 6-3,19901001
6-4 6-4,19901001
7-6 6-3,19901001
6-7 6-4 6-3,19901001
7-6 6-2,19901001
6-0 6-1,19900924
6-4 7-5,19900924
5-7 6-3 6-1,19900924
7-6 3-6 6-4,19900924
6-2 6-3,19900924
7-6 6-2,19900924
6-3 6-4,19900924
6-3 6-2,19900924
5-7 6-4 6-1,19900924
6-2 6-1,19900924
6-4 4-6 7-5,19900924
6-7 7-6 6-4,19900924
6-1 6-2,19900924
6-4 6-4,19900924
6-4 6-4,19900924
2-1 RET,19900924
6-3 6-2,19900924
6-2 6-1,19900924
6-1 4-6 6-0,19900924
7-6 7-5,19900924
6-2 6-3,19900924
6-4 2-6 6-4,19900924
6-3 2-6 6-2,19900924
6-2 6-3,19900924
6-2 6-4,19900924
7-5 7-5,19900924
2-6 6-3 6-4,19900924
6-2 6-1,19900924
5-7 6-3 6-4,19900924
6-2 6-0,19900924
6-3 6-1,19900924
7-6 6-4,19900924
6-4 6-1,19900924
3-6 6-4 6-2,19900924
6-4 6-1,19900924
3-6 7-6 6-1,19900924
6-3 6-3,19900924
6-3 3-0 RET,19900924
6-4 6-4,19900924
5-7 6-2 6-4,19900924
7-6 6-4,19900924
6-3 6-4,19900924
6-3 4-6 3-1 RET,19900924
6-0 6-3,19900924
6-1 6-3,19900924
6-3 6-2,19900924
6-1 6-2,19900924
6-2 4-6 6-5 RET,19900924
6-3 6-4,19900924
6-4 6-2,19900924
6-4 6-4,19900924
6-2 6-4,19900924
7-6 6-4,19900924
7-6 3-6 6-2,19900924
7-6 6-4,19900924
6-2 6-4,19900924
6-7 6-1 6-3,19900924
6-4 6-4,19900924
6-4 7-6,19900924
6-1 4-6 7-5,19900924
6-2 6-3,19900924
6-1 6-1,19900924
6-2 6-2,19900910
3-6 7-6 6-4,19900910
6-2 6-1,19900910
6-4 7-5,19900910
7-5 3-6 6-2,19900910
6-3 7-5,19900910
6-3 3-2 RET,19900910
6-7 6-2 6-4,19900910
6-2 5-7 7-6,19900910
7-6 6-2,19900910
6-1 6-1,19900910
7-6 6-2,19900910
6-4 6-2,19900910
6-1 6-2,19900910
6-3 3-6 6-3,19900910
6-7 6-1 6-3,19900910
2-6 6-4 6-4,19900910
4-6 6-3 6-2,19900910
6-4 3-6 6-4,19900910
6-3 6-2,19900910
5-1 RET,19900910
4-6 6-4 6-2,19900910
6-2 7-6,19900910
3-6 7-6 6-0,19900910
6-0 6-1,19900910
6-1 6-7 6-0,19900910
4-6 6-2 6-1,19900910
6-2 6-3,19900910
6-3 6-4,19900910
6-4 6-4,19900910
6-4 6-3,19900910
6-3 6-4,19900910
5-7 6-3 6-2,19900910
6-4 6-3,19900910
5-7 7-6 6-1,19900910
6-4 6-3,19900910
7-5 2-6 6-2,19900910
6-3 3-6 6-4,19900910
6-1 6-3,19900910
6-4 6-4,19900910
7-6 6-3,19900910
7-5 6-3,19900910
6-4 6-2,19900910
6-4 6-7 6-4,19900910
6-4 6-1,19900910
6-3 6-1,19900910
6-4 6-4,19900910
6-1 6-2,19900910
6-3 6-4,19900910
6-4 6-2,19900910
7-5 6-2,19900910
6-4 6-4,19900910
6-4 6-2,19900910
6-2 6-4,19900910
6-4 6-2,19900910
6-4 6-3,19900910
6-0 6-2,19900910
7-6 7-6,19900910
7-6 7-6,19900910
6-1 6-2,19900910
4-6 6-3 6-2,19900910
7-6 7-6,19900910
6-3 6-7 7-5,19900716
6-4 6-3,19900716
7-5 6-4,19900716
7-6 7-5,19900716
6-1 6-2,19900716
6-2 5-7 6-4,19900716
4-0 RET,19900716
5-7 6-4 7-6,19900716
6-4 7-6,19900716
2-6 7-6 6-3,19900716
4-6 6-2 7-5,19900716
6-4 6-4,19900716
6-7 6-4 6-3,19900716
7-6 6-2,19900716
5-7 6-2 6-4,19900716
6-7 6-1 7-5,19900716
7-5 6-4,19900716
6-2 6-4,19900716
6-2 6-4,19900716
6-2 7-6,19900716
7-5 6-7 6-1,19900716
7-6 6-1,19900716
6-4 6-2 6-4,19900716
6-3 6-3,19900716
6-2 6-4,19900716
6-3 7-5,19900716
6-1 6-3,19900716
4-6 6-3 6-3,19900716
7-6 7-5,19900716
6-2 6-3,19900716
6-1 4-6 6-2,19900716
4-6 6-2 2-0 RET,19900716
7-5 0-6 6-4,19900716
6-4 6-3,19900716
7-5 3-6 6-4,19900716
7-5 6-3,19900716
6-2 6-4,19900716
6-3 2-6 6-2,19900716
6-2 6-7 6-4,19900716
4-6 7-6 6-3,19900716
2-6 6-3 7-6,19900716
4-6 6-4 6-4,19900716
7-6 6-2,19900716
6-2 6-3,19900716
6-7 6-3 7-6,19900716
6-4 6-4,19900716
6-7 6-1 6-4 7-6,19900716
4-6 6-3 6-4,19900820
6-4 6-3,19900820
6-2 7-6,19900820
6-4 6-2,19900820
6-7 6-3 6-0,19900820
7-6 2-6 7-6,19900820
6-4 6-1,19900820
6-3 4-2 RET,19900820
6-3 7-5,19900820
5-7 6-3 6-2,19900820
6-3 6-1,19900820
0-6 7-5 6-4,19900820
6-2 6-2,19900820
6-4 6-4,19900820
5-2 RET,19900820
6-3 6-0,19900820
7-6 6-1,19900820
3-6 6-4 6-0,19900820
6-2 7-5,19900820
7-5 6-4,19900820
6-4 3-6 6-3,19900820
3-6 6-3 7-5,19900820
4-6 6-3 6-4,19900820
6-7 7-6 6-2,19900820
6-2 6-3,19900820
6-3 6-2,19900820
6-2 0-6 6-3,19900820
6-4 6-2,19900820
1-6 6-2 6-4,19900820
6-3 1-6 6-3,19900820
6-3 6-3,19900820
6-4 4-6 7-5,19901211
6-3 6-4,19901211
5-7 6-2 7-5,19901211
7-6 7-6,19901211
2-6 6-3 6-4,19901211
6-3 6-4,19901211
7-6 6-7 6-3,19901211
6-4 6-0,19901211
7-6 6-3,19901211
7-6 6-7 8-6,19901211
6-7 6-4 6-3,19901211
6-2 7-6,19901211
6-3 6-4 6-4,19901211
6-3 3-6 7-6 2-6 6-4,19901211
6-3 6-4 6-2,19901211
6-4 6-2,19900219
6-3 4-6 6-4,19900219
7-5 6-3,19900219
4-6 7-6 6-1,19900219
6-2 6-1,19900219
7-6 6-3,19900219
4-6 7-6 6-4,19900219
6-4 6-1,19900219
6-4 3-6 6-3,19900219
6-4 2-6 6-2,19900219
7-6 7-5,19900219
6-4 7-6,19900219
7-5 6-4,19900219
6-4 7-5,19900219
6-3 7-5,19900219
7-6 6-4,19900219
7-5 6-4,19900219
6-1 6-2,19900219
6-2 6-4,19900219
6-3 6-0,19900219
6-2 1-6 6-3,19900219
6-2 6-4,19900219
6-0 6-4,19900219
6-4 3-6 6-3,19900219
6-3 6-3,19900219
6-7 6-1 6-2,19900219
6-4 6-2,19900219
6-4 6-2,19900219
6-4 6-7 6-3,19900219
7-5 6-2,19900219
6-2 6-2,19900219
4-6 6-1 6-4,19900101
7-5 6-4,19900101
7-6 6-1,19900101
6-3 6-7 6-0,19900101
6-1 7-5,19900101
6-3 6-2,19900101
6-3 5-7 6-3,19900101
6-4 5-7 6-3,19900101
6-3 6-4,19900101
6-2 6-3,19900101
7-5 6-2,19900101
3-6 7-6 7-6,19900101
6-4 4-6 7-5,19900101
6-3 6-2,19900101
5-7 7-6 6-2,19900101
7-5 2-6 6-1,19900101
4-6 6-3 7-5,19900101
6-3 6-4,19900101
6-4 4-6 6-4,19900101
7-6 6-4,19900101
6-3 4-6 6-3,19900101
6-4 6-7 6-3,19900101
6-4 6-3,19900101
7-6 7-6,19900101
6-4 6-3,19900101
7-6 2-6 6-3,19900101
6-3 6-1,19900101
2-6 6-0 6-0,19900101
7-5 6-2,19900101
6-7 6-4 6-0,19900101
6-7 6-4 4-6 6-4 6-1,19900101
3-6 6-3 6-2,19901029
6-3 3-6 7-6,19901029
7-6 7-6,19901029
6-3 6-2,19901029
6-2 7-6,19901029
2-6 6-4 6-3,19901029
6-3 6-1,19901029
1-6 6-2 5-2 RET,19901029
7-6 6-7 7-5,19901029
2-6 7-5 7-5,19901029
4-6 6-3 6-4,19901029
6-2 6-2,19901029
6-7 6-3 6-0,19901029
6-1 1-0 RET,19901029
7-5 6-7 6-3,19901029
7-6 6-3,19901029
6-2 6-3,19901029
6-3 6-2,19901029
6-2 6-4,19901029
3-6 6-3 7-6,19901029
7-6 3-6 7-6,19901029
7-5 6-4,19901029
7-6 6-4,19901029
7-6 4-6 6-1,19901029
6-4 7-6,19901029
7-6 6-2,19901029
6-2 6-2,19901029
6-3 6-4,19901029
6-3 7-6,19901029
7-6 6-4,19901029
6-1 6-2,19901029
4-6 6-3 6-2,19901029
6-3 6-2,19901029
6-3 6-1,19901029
6-3 3-6 6-3,19901029
4-6 6-1 6-3,19901029
7-5 6-3,19901029
3-6 6-4 6-2,19901029
6-4 6-4,19901029
6-1 7-5,19901029
6-3 6-4,19901029
4-6 6-1 6-3,19901029
7-5 6-4,19901029
6-1 6-2,19901029
6-3 6-3,19901029
4-6 7-6 6-1,19901029
3-3 RET,19901029
1-6 7-5 6-1,19900402
6-3 6-0,19900402
6-3 6-7 7-5,19900402
6-4 6-4,19900402
6-4 6-1,19900402
6-4 7-5,19900402
6-1 5-7 6-4,19900402
3-6 7-5 6-4,19900402
6-2 3-6 7-5,19900402
6-4 6-7 7-6,19900402
6-3 6-1,19900402
6-0 4-6 6-3,19900402
6-3 6-3,19900402
6-2 7-6,19900402
6-2 6-1,19900402
6-3 6-1,19900402
6-3 6-3,19900402
6-3 5-7 6-1,19900402
7-6 6-3,19900402
7-6 6-2,19900402
6-1 3-6 6-2,19900402
2-6 7-5 6-1,19900402
6-2 2-6 6-3,19900402
6-3 6-3,19900402
4-6 6-1 6-3,19900402
6-2 6-2,19900402
6-3 6-3,19900402
7-5 6-1,19900402
6-3 6-1,19900402
6-4 1-6 6-4,19900402
6-4 6-4,19900402
6-4 7-6,19900507
6-3 6-3,19900507
6-0 6-2,19900507
6-1 6-1,19900507
3-6 6-1 7-5,19900507
6-0 6-3,19900507
6-4 7-6,19900507
6-3 6-4,19900507
6-3 3-6 6-3,19900507
6-1 6-2,19900507
6-3 6-3,19900507
6-3 6-2,19900507
6-2 6-1,19900507
6-3 6-1,19900507
6-2 6-1,19900507
6-1 6-4,19900507
6-4 6-2,19900507
7-5 6-3,19900507
1-6 6-3 7-5,19900507
6-4 7-5,19900507
6-3 6-3,19900507
6-1 6-3,19900507
2-6 6-3 6-2,19900507
6-2 6-3,19900507
6-3 6-2,19900507
6-2 6-7 7-6,19900507
6-4 6-2,19900507
6-4 4-6 6-3,19900507
2-6 7-5 6-2,19900507
6-2 6-3,19900507
6-4 6-4,19900507
6-2 6-2,19900416
6-2 6-7 6-2,19900416
6-0 1-0 RET,19900416
6-3 6-1,19900416
7-5 6-2,19900416
6-4 6-3,19900416
6-4 6-3,19900416
6-3 6-1,19900416
6-4 2-6 6-4,19900416
7-5 6-4,19900416
6-1 6-3,19900416
6-3 6-1,19900416
7-5 4-6 6-4,19900416
6-4 6-4,19900416
7-5 2-6 7-6,19900416
6-4 7-5,19900416
6-7 7-6 6-4,19900416
6-4 6-3,19900416
6-7 7-5 6-2,19900416
6-0 6-4,19900416
4-6 6-3 6-4,19900416
6-3 6-1,19900416
6-1 6-0,19900416
6-0 6-1,19900416
6-2 6-2,19900416
6-2 6-3,19900416
7-5 6-2,19900416
6-4 6-4,19900416
6-3 6-3,19900416
4-6 6-3 7-6,19900416
7-6 6-3,19900416
6-2 4-6 6-3,19901105
6-4 6-4,19901105
6-2 7-5,19901105
6-3 4-6 6-4,19901105
6-0 6-0,19901105
7-6 7-6,19901105
6-7 6-3 6-4,19901105
6-2 6-4,19901105
3-6 6-4 6-2,19901105
6-2 6-4,19901105
7-6 6-4,19901105
6-2 7-6,19901105
6-1 6-7 6-3,19901105
6-4 6-4,19901105
6-2 6-1,19901105
6-4 6-2,19901105
W/O,19901105
7-5 3-6 6-4,19901105
6-3 6-3,19901105
7-5 6-4,19901105
3-6 7-6 7-6,19901105
7-6 3-6 7-6,19901105
7-5 7-5,19901105
7-6 6-4,19901105
6-2 6-4,19901105
3-6 6-3 6-4,19901105
6-3 3-6 6-3,19901105
4-1 RET,19901105
6-3 3-6 7-6,19901105
7-6 6-2,19901105
7-6 6-3,19901105
6-7 6-4 6-0,19900514
7-6 6-4,19900514
6-2 6-3,19900514
6-4 6-1,19900514
7-6 6-3,19900514
5-7 6-2 6-0,19900514
4-6 7-5 6-3,19900514
7-5 6-4,19900514
6-2 6-4,19900514
7-6 6-4,19900514
6-3 6-4,19900514
6-1 3-6 6-0,19900514
3-6 6-3 6-1,19900514
6-2 6-2,19900514
6-4 6-4,19900514
6-1 6-4,19900514
6-2 6-0,19900514
0-6 7-6 6-3,19900514
7-6 6-3,19900514
7-6 6-4,19900514
6-3 6-4,19900514
2-6 6-3 7-6,19900514
6-2 3-6 7-6,19900514
6-2 6-3,19900514
6-4 6-4,19900514
5-7 7-6 6-1,19900514
6-2 6-0,19900514
6-4 7-6,19900514
7-6 7-6,19900514
6-3 5-7 6-4,19900514
6-3 4-6 6-4,19900514
6-2 6-4,19901105
7-5 6-4,19901105
6-2 6-0,19901105
6-3 6-0,19901105
4-6 7-6 7-5,19901105
7-6 6-1,19901105
6-3 6-4,19901105
6-4 6-3,19901105
7-6 6-4,19901105
4-6 7-5 7-6,19901105
7-6 6-7 6-2,19901105
7-5 6-2,19901105
6-2 6-0,19901105
7-5 6-2,19901105
6-2 6-4,19901105
5-7 6-2 7-6,19901105
6-1 6-7 6-2,19901105
6-3 7-5,19901105
6-3 7-6,19901105
6-2 3-6 6-4,19901105
6-4 6-3,19901105
1-6 6-3 6-2,19901105
6-3 6-3,19901105
2-6 7-5 6-2,19901105
7-5 7-6,19901105
6-3 6-2,19901105
4-6 7-6 6-3,19901105
6-3 6-3,19901105
7-6 3-6 6-3,19901105
6-1 7-6,19901105
6-2 6-1,19901105
5-7 6-2 6-3,19900813
6-0 7-5,19900813
4-6 6-4 7-6,19900813
4-6 6-3 6-2,19900813
7-5 6-7 7-5,19900813
7-6 6-7 6-4,19900813
3-6 6-4 6-2,19900813
6-4 6-4,19900813
6-3 6-4,19900813
7-5 6-2,19900813
6-4 7-6,19900813
7-5 1-6 6-1,19900813
4-6 6-4 6-0,19900813
6-4 6-1,19900813
6-7 6-4 6-0,19900813
6-0 6-3,19900813
6-2 6-4,19900813
7-6 6-3,19900813
6-3 6-1,19900813
2-6 6-2 6-4,19900813
6-2 3-1 RET,19900813
6-4 6-4,19900813
4-6 6-4 7-5,19900813
6-4 7-6,19900813
6-2 6-4,19900813
6-4 2-6 7-5,19900813
7-5 7-5,19900813
6-3 6-3,19900813
6-1 0-6 7-5,19900813
6-4 6-2,19900813
4-6 6-1 7-5,19900813
6-4 6-4,19900813
6-2 7-6,19900813
7-5 6-3,19900813
6-0 6-1,19900813
6-1 6-1,19900813
4-6 6-3 6-3,19900813
2-6 6-2 6-1,19900813
6-1 6-4,19900813
6-2 6-3,19900813
7-6 6-4,19900813
4-6 6-3 6-2,19900813
6-4 6-2,19900813
6-2 6-4,19900813
6-7 6-3 6-4,19900813
6-4 6-2,19900813
6-4 1-6 7-5,19900813
7-6 6-4,19900813
4-6 7-5 3-1 RET,19900813
5-7 6-1 6-3,19900813
3-6 6-1 7-6,19900813
6-4 6-0,19900813
6-4 6-3,19900813
6-4 6-4,19900813
6-3 6-4,19900813
6-0 7-5,19900521
2-6 6-1 6-3,19900521
6-4 6-4,19900521
6-1 6-3,19900521
6-3 3-0 RET,19900521
6-1 7-6,19900521
5-7 7-6 7-5,19900521
7-5 7-6,19900521
2-6 6-3 6-4,19900521
6-3 7-5,19900521
6-0 6-2,19900521
6-4 6-4,19900521
6-2 3-6 6-3,19900521
6-3 6-0,19900521
6-3 6-3,19900521
6-2 3-6 6-1,19900521
6-0 6-0,19900521
3-6 6-0 6-3,19900521
6-2 6-4,19900521
6-3 7-6,19900521
7-6 6-1,19900521
1-6 7-5 7-5,19900521
7-5 6-3,19900521
7-6 3-6 6-4,19900521
6-0 1-6 6-4,19900521
7-5 1-0 RET,19900521
6-4 6-0,19900521
6-2 6-3,19900521
7-6 6-3,19900521
6-2 6-4,19900521
4-6 6-4 7-6,19900521
4-6 7-5 7-6,19900611
6-1 6-1,19900611
4-6 6-2 7-6,19900611
6-3 6-2,19900611
6-2 7-6,19900611
6-4 7-5,19900611
6-1 7-6,19900611
6-1 3-6 6-1,19900611
7-6 7-6,19900611
6-2 6-2,19900611
6-2 5-7 6-2,19900611
2-6 7-6 6-2,19900611
7-5 6-4,19900611
6-4 6-3,19900611
7-6 6-1,19900611
6-2 6-0,19900611
6-7 6-1 6-4,19900611
3-6 6-3 7-6,19900611
2-6 6-2 6-3,19900611
7-6 6-0,19900611
6-3 6-0,19900611
6-3 6-1,19900611
6-1 6-1,19900611
6-3 6-4,19900611
7-5 6-4,19900611
6-4 4-6 7-5,19900611
7-5 6-3,19900611
6-1 7-6,19900611
6-4 6-4,19900611
6-2 6-3,19900611
6-7 7-5 6-0,19900611
7-6 6-3,19900611
7-5 6-3,19900611
6-2 6-7 6-1,19900611
6-1 6-7 6-1,19900611
7-5 7-6,19900611
6-3 6-4,19900611
6-1 6-3,19900611
4-6 7-6 6-4,19900611
6-3 7-6,19900611
7-6 6-3,19900611
6-1 4-6 9-7,19900611
6-4 6-4,19900611
6-3 6-3,19900611
6-4 6-4,19900611
6-1 6-4,19900611
2-6 6-3 6-4,19900611
7-6 6-3,19900611
6-4 1-6 6-4,19900611
6-4 6-2,19900611
6-4 7-6,19900611
3-6 6-3 6-3,19900611
5-7 6-3 8-6,19900611
6-1 5-7 6-2,19900611
6-4 3-6 6-3,19900611
6-4 6-2,19900611
6-3 7-5,19900611
6-3 6-4,19900611
7-6 6-4,19900611
4-6 6-4 6-2,19900611
4-6 6-4 9-7,19900611
7-6 6-2,19900611
6-1 6-4,19900611
4-1 RET,19900611
4-6 6-4 6-1,19900611
6-2 6-3,19900611
6-4 6-4,19900611
5-7 6-4 8-6,19900611
6-3 7-6,19900611
7-5 7-6,19900611
6-0 6-3,19900611
6-0 6-3,19900611
6-1 6-3,19900611
6-0 6-7 7-5,19900611
3-6 6-4 10-8,19900611
6-3 6-4,19900611
3-6 6-1 9-7,19900611
6-1 6-1,19900611
6-3 6-0,19900611
6-2 6-4,19900611
6-7 6-3 7-5,19900611
6-3 6-3,19900611
7-5 6-3,19900611
6-2 6-4,19900611
6-4 6-4,19900611
6-3 6-2,19900611
6-4 6-2,19900709
7-5 3-6 6-3,19900709
6-1 6-1,19900709
6-2 6-0,19900709
7-6 7-5,19900709
1-6 6-3 6-4,19900709
7-6 5-7 7-6,19900709
7-6 1-6 6-3,19900709
0-6 6-3 6-4,19900709
6-3 6-1,19900709
6-4 6-4,19900709
1-6 7-5 7-6,19900709
6-1 6-2,19900709
6-1 6-2,19900709
6-3 6-2,19900709
6-0 6-3,19900709
6-4 5-7 6-3,19900709
6-2 7-5,19900709
6-7 6-3 7-6,19900709
6-2 6-3,19900709
6-4 6-4,19900709
6-3 4-6 6-3,19900709
6-4 6-0,19900709
6-2 3-6 7-6,19900709
6-1 6-2,19900709
7-5 6-3,19900709
6-3 4-6 6-3,19900709
6-1 6-3,19900709
6-4 6-2,19900709
6-4 6-1,19900709
6-2 7-6,19900709
6-3 5-7 6-4,19900723
7-6 4-6 6-2,19900723
6-1 6-0,19900723
7-6 4-6 7-6,19900723
6-4 7-5,19900723
7-5 6-3,19900723
6-1 5-7 6-2,19900723
6-3 6-1,19900723
6-2 3-1 RET,19900723
6-3 6-1,19900723
6-3 7-5,19900723
6-3 6-4,19900723
7-6 7-6,19900723
6-2 6-2,19900723
7-6 3-6 6-3,19900723
1-6 6-1 6-3,19900723
4-6 7-6 6-4,19900723
3-6 6-4 6-4,19900723
6-3 3-6 6-2,19900723
6-1 6-3,19900723
7-6 3-6 6-1,19900723
6-7 6-1 7-6,19900723
7-5 6-2,19900723
4-6 7-5 6-4,19900723
6-2 7-6,19900723
4-6 7-5 6-0,19900723
7-5 7-6,19900723
5-7 6-1 6-2,19900723
6-4 7-5,19900723
4-6 7-6 7-6,19900723
3-6 6-4 6-2 6-0,19900723
1-6 6-1 6-3,19900709
6-4 6-7 6-3,19900709
6-2 6-3,19900709
6-2 6-4,19900709
7-5 6-4,19900709
2-6 6-4 7-5,19900709
6-4 6-3,19900709
7-5 RET,19900709
7-6 2-6 7-5,19900709
6-3 6-4,19900709
6-2 6-4,19900709
6-3 7-6,19900709
7-6 5-7 6-2,19900709
7-6 6-4,19900709
7-5 6-4,19900709
6-3 6-4,19900709
1-6 7-5 6-3,19900709
3-6 6-3 6-4,19900709
7-6 6-1,19900709
6-3 6-3,19900709
6-3 6-4,19900709
7-5 6-3,19900709
6-4 5-7 7-6,19900709
6-3 6-2,19900709
3-6 6-2 6-2,19900709
3-6 7-6 6-4,19900709
6-2 6-3,19900709
6-4 3-6 6-3,19900709
7-5 6-1,19900709
6-3 7-5,19900709
6-3 6-7 6-2 6-2,19900709
6-2 6-4,19900709
7-6 6-2,19900709
6-4 6-2,19900709
6-3 6-4,19900709
6-3 3-6 7-6,19900709
7-6 3-6 7-6,19900709
6-2 6-7 6-2,19900709
6-7 6-3 6-4,19900709
6-3 6-3,19900709
1-6 6-3 6-2,19900709
6-2 6-1,19900709
6-4 6-3,19900709
6-1 6-3,19900709
6-4 6-4,19900709
1-6 7-6 6-0,19900709
6-1 6-4,19900709
3-6 6-3 7-6,19900709
2-6 6-1 6-4,19900709
6-3 6-3,19900709
6-2 4-6 6-2,19900709
W/O,19900709
4-6 6-3 6-4,19900709
6-0 6-2,19900709
6-7 6-2 6-3,19900709
6-4 6-1,19900709
6-3 6-7 6-3,19900709
6-2 6-4,19900709
6-2 6-2,19900709
6-4 7-6,19900709
7-6 6-3,19900709
7-6 1-6 6-1,19900709
7-6 3-6 7-6,19900730
6-4 7-5,19900730
6-7 7-6 7-6,19900730
6-1 4-6 6-3,19900730
6-4 6-0,19900730
3-6 6-4 6-1,19900730
6-3 6-4,19900730
6-2 5-7 6-4,19900730
6-3 2-6 6-1,19900730
7-6 6-4,19900730
3-6 6-3 6-4,19900730
6-3 6-2,19900730
6-7 6-4 7-6,19900730
6-3 6-1,19900730
7-6 6-3,19900730
6-2 2-6 6-1,19900730
6-2 6-1,19900730
6-2 6-2,19900730
4-6 6-3 7-6,19900730
6-4 6-4,19900730
6-2 6-4,19900730
7-6 6-3,19900730
6-2 6-3,19900730
4-6 7-5 7-6,19900730
6-2 6-1,19900730
6-2 6-4,19900730
6-3 6-4,19900730
6-2 0-6 7-5,19900730
6-3 6-3,19900730
6-4 3-6 6-0,19900730
7-6 6-2,19900730
6-2 6-4,19900730
6-4 4-6 6-0,19900730
6-3 6-7 6-4,19900730
6-3 6-0,19900730
6-2 6-0,19900730
6-3 6-3,19900730
6-3 7-6,19900730
6-3 6-2,19900730
6-2 6-1,19900730
6-3 6-3,19900730
6-4 6-2,19900730
6-1 6-4,19900730
6-4 6-1,19900730
6-4 4-6 6-4,19900730
7-5 7-6,19900730
6-4 7-6 2-6 6-2,19900730
3-6 6-4 6-3 6-4,19900625
6-3 6-4 6-1,19900625
7-6 5-7 7-6 6-4,19900625
6-7 6-4 6-3 6-1,19900625
6-3 6-4 6-4,19900625
6-3 6-4 7-5,19900625
7-6 6-4 3-6 4-6 6-4,19900625
6-4 6-3 6-3,19900625
6-1 6-4 6-4,19900625
6-3 7-5 7-6,19900625
6-4 7-5 7-5,19900625
7-5 6-2 6-4,19900625
6-4 6-4 6-4,19900625
6-7 3-6 7-6 6-3 6-2,19900625
6-3 3-6 6-2 6-3,19900625
7-6 6-3 6-4,19900625
4-6 6-1 6-3 6-1,19900625
6-4 6-4 6-1,19900625
7-6 5-7 4-6 6-1 6-4,19900625
6-1 1-6 5-7 6-3 6-2,19900625
6-2 6-1 6-3,19900625
6-3 3-6 7-5 7-5,19900625
6-3 1-6 5-7 6-3 6-4,19900625
5-7 6-4 6-3 7-5,19900625
6-2 6-1 6-4,19900625
6-3 6-3 6-1,19900625
3-6 4-6 6-1 7-6 6-3,19900625
6-2 6-3 6-2,19900625
6-4 6-2 7-6,19900625
6-4 6-3 6-4,19900625
3-6 6-0 7-6 6-3,19900625
6-4 6-2 6-2,19900625
4-6 7-6 7-5 6-3,19900625
6-1 6-4 6-1,19900625
6-4 6-7 0-6 6-4 6-0,19900625
5-7 6-4 6-4 5-7 6-4,19900625
6-3 3-6 6-4 6-4,19900625
7-6 7-5 6-3,19900625
6-7 7-6 7-6 6-1,19900625
7-6 7-5 7-6,19900625
6-0 6-4 4-6 6-2,19900625
6-4 6-4 6-2,19900625
6-3 6-2 5-7 3-6 6-3,19900625
6-4 6-2 6-4,19900625
7-5 6-4 3-6 6-2,19900625
6-4 6-0 6-4,19900625
6-7 6-7 6-4 6-4 6-0,19900625
7-5 6-4 6-4,19900625
6-1 3-6 4-6 6-1 6-2,19900625
6-4 6-4 6-4,19900625
6-2 6-2 6-0,19900625
7-6 6-3 6-3,19900625
7-6 6-4 6-2,19900625
2-6 3-6 6-3 6-3 8-6,19900625
6-2 6-3 6-1,19900625
6-4 6-3 6-2,19900625
6-4 6-3 6-2,19900625
6-3 7-5 6-3,19900625
4-6 7-6 5-7 6-4 6-1,19900625
6-4 6-2 7-6,19900625
7-5 6-1 7-5,19900625
6-4 7-6 6-3,19900625
6-3 6-4 6-2,19900625
7-6 7-6 7-5,19900625
6-1 6-3 6-0,19900625
5-7 2-6 6-4 6-4 6-4,19900625
3-6 6-2 6-4 6-3,19900625
2-6 6-4 7-6 2-6 6-3,19900625
6-2 7-6 6-4,19900625
6-7 6-4 6-4 7-5,19900625
6-2 6-7 6-3 6-2,19900625
7-6 7-5 6-3,19900625
6-2 6-3 6-2,19900625
6-4 7-6 6-1,19900625
W/O,19900625
6-3 6-2 6-2,19900625
7-6 6-7 6-1 6-2,19900625
6-2 7-5 6-3,19900625
4-6 7-6 6-2 6-2,19900625
6-2 6-7 7-6 3-6 6-3,19900625
6-7 6-4 7-6 6-7 6-4,19900625
6-1 6-4 7-6,19900625
3-6 6-7 6-3 7-5 6-3,19900625
7-5 6-4 7-6,19900625
7-5 6-4 6-3,19900625
6-3 2-6 6-3 6-3,19900625
6-2 6-0 4-6 6-7 6-3,19900625
6-1 3-6 6-4 6-1,19900625
5-7 6-3 6-2 6-2,19900625
7-5 5-7 7-6 4-6 6-3,19900625
6-4 1-6 6-4 6-7 6-4,19900625
6-3 6-3 6-4,19900625
6-3 7-6 7-5,19900625
6-2 6-3 7-6,19900625
6-3 6-4 6-4,19900625
6-7 6-2 6-3 6-2,19900625
7-6 6-7 6-4 6-4,19900625
6-4 6-4 7-6,19900625
7-5 5-7 7-5 6-4,19900625
6-3 6-3 6-1,19900625
6-4 5-7 3-6 6-2 9-7,19900625
3-6 4-6 6-4 6-2 6-2,19900625
3-6 7-6 6-2 4-6 6-3,19900625
7-6 6-4 6-2,19900625
6-2 4-6 1-6 7-5 6-3,19900625
6-3 6-4 7-5,19900625
6-7 6-4 6-7 6-4 6-3,19900625
6-2 6-2 6-4,19900625
6-1 3-6 6-1 6-2,19900625
2-6 6-7 6-1 6-0 6-4,19900625
6-1 6-1 6-4,19900625
6-3 6-4 4-6 7-5,19900625
3-6 6-4 6-3 6-4,19900625
6-4 6-4 6-4,19900625
6-3 6-2 6-1,19900625
6-4 3-6 6-3 7-5,19900625
6-4 7-6 7-6,19900625
4-6 6-3 6-4 7-6,19900625
6-7 3-6 6-1 6-4 13-11,19900625
7-6 6-1 6-4,19900625
